FROM_ID,ID_POST,TYPE,NAME,STATUS_TYPE,PUBLISHED_DATE,POST_EXTRACTION_DATE,SAHRES_COUNT,REACTION_LOVE_COUNT,REACTION_LIKE_COUNT,REACTION_TOTAL_COUNT,REACTION_ANGRY_COUNT,REACTION_HAHA_COUNT,REACTION_SAD_COUNT,REACTION_THANKFUL_COUNT,REACTION_WOW_COUNT,FROM_NAME,COMMENTS_COUNT,MESSAGE,LAST_REACTION,ID_PAGE,Sentiment,Count
103666283041018,103666283041018_1103190716421898,photo,Timeline Photos,added_photos,2016-07-30 09:00:01,2016-08-10 19:35:00,121.0,16.0,302.0,331.0,2.0,11.0,0.0,0.0,0.0,Citroen,54.0,Pour la #JourneeDeLamitie taguez vos amis sur le vehicule qui leur correspond le mieux ;),2016-08-07 09:02:41,103666283041018,positive,27.0
103666283041018,103666283041018_1103190716421898,photo,Timeline Photos,added_photos,2016-07-30 09:00:01,2016-08-10 19:35:00,121.0,16.0,302.0,331.0,2.0,11.0,0.0,0.0,0.0,Citroen,54.0,Pour la #JourneeDeLamitie taguez vos amis sur le vehicule qui leur correspond le mieux ;),2016-08-07 09:02:41,103666283041018,neutre,20.0
103666283041018,103666283041018_1103189189755384,video,,added_video,2016-07-29 14:00:03,2016-08-10 19:35:00,12.0,4.0,138.0,147.0,0.0,4.0,1.0,0.0,0.0,Citroen,1.0,La premiere voiture que vous pouvez manger ! #UnexpectedCreation  Suivez @citroenfrance sur Instagram connaitre toute l'histoire ! Credits : Cuisinemoiunmouton x E-MEHARI,2016-07-29 14:00:03,103666283041018,negative,0.0
103666283041018,103666283041018_1103189189755384,video,,added_video,2016-07-29 14:00:03,2016-08-10 19:35:00,12.0,4.0,138.0,147.0,0.0,4.0,1.0,0.0,0.0,Citroen,1.0,La premiere voiture que vous pouvez manger ! #UnexpectedCreation  Suivez @citroenfrance sur Instagram connaitre toute l'histoire ! Credits : Cuisinemoiunmouton x E-MEHARI,2016-07-29 14:00:03,103666283041018,positive,1.0
103666283041018,103666283041018_1103189189755384,video,,added_video,2016-07-29 14:00:03,2016-08-10 19:35:00,12.0,4.0,138.0,147.0,0.0,4.0,1.0,0.0,0.0,Citroen,1.0,La premiere voiture que vous pouvez manger ! #UnexpectedCreation  Suivez @citroenfrance sur Instagram connaitre toute l'histoire ! Credits : Cuisinemoiunmouton x E-MEHARI,2016-07-29 14:00:03,103666283041018,neutre,0.0
103666283041018,103666283041018_1103041646436805,video,,added_video,2016-07-28 12:26:10,2016-08-10 19:35:00,74.0,25.0,408.0,445.0,2.0,5.0,2.0,0.0,3.0,Citroen,16.0,Tellement fraiche et stylee ! C'est notre E-MEHARI ! #LaTractionCreative,2016-08-07 13:14:37,103666283041018,negative,1.0
103666283041018,103666283041018_1103041646436805,video,,added_video,2016-07-28 12:26:10,2016-08-10 19:35:00,74.0,25.0,408.0,445.0,2.0,5.0,2.0,0.0,3.0,Citroen,16.0,Tellement fraiche et stylee ! C'est notre E-MEHARI ! #LaTractionCreative,2016-08-07 13:14:37,103666283041018,positive,8.0
103666283041018,103666283041018_1103041646436805,video,,added_video,2016-07-28 12:26:10,2016-08-10 19:35:00,74.0,25.0,408.0,445.0,2.0,5.0,2.0,0.0,3.0,Citroen,16.0,Tellement fraiche et stylee ! C'est notre E-MEHARI ! #LaTractionCreative,2016-08-07 13:14:37,103666283041018,neutre,7.0
103666283041018,103666283041018_1101628609911442,photo,Photos from Citroen's post,added_photos,2016-07-26 15:12:01,2016-08-10 19:35:00,222.0,108.0,1831.0,1959.0,2.0,3.0,1.0,0.0,14.0,Citroen,56.0,Un vent de nouveaute souffle sur notre boutique Citroen Lifestyle ! Retrouvez-y des maintenant les miniatures Nouvelle Citroen C3 :)                                                                                                                                                                                                                          Disponibles aux formats 1/64 et 1/43 a partir de 4EUR >> http://bit.ly/1ZYY6Bf,2016-08-10 10:24:21,103666283041018,negative,10.0
103666283041018,103666283041018_1101628609911442,photo,Photos from Citroen's post,added_photos,2016-07-26 15:12:01,2016-08-10 19:35:00,222.0,108.0,1831.0,1959.0,2.0,3.0,1.0,0.0,14.0,Citroen,56.0,Un vent de nouveaute souffle sur notre boutique Citroen Lifestyle ! Retrouvez-y des maintenant les miniatures Nouvelle Citroen C3 :)                                                                                                                                                                                                                          Disponibles aux formats 1/64 et 1/43 a partir de 4EUR >> http://bit.ly/1ZYY6Bf,2016-08-10 10:24:21,103666283041018,positive,24.0
103666283041018,103666283041018_1101628609911442,photo,Photos from Citroen's post,added_photos,2016-07-26 15:12:01,2016-08-10 19:35:00,222.0,108.0,1831.0,1959.0,2.0,3.0,1.0,0.0,14.0,Citroen,56.0,Un vent de nouveaute souffle sur notre boutique Citroen Lifestyle ! Retrouvez-y des maintenant les miniatures Nouvelle Citroen C3 :)                                                                                                                                                                                                                          Disponibles aux formats 1/64 et 1/43 a partir de 4EUR >> http://bit.ly/1ZYY6Bf,2016-08-10 10:24:21,103666283041018,neutre,22.0
103666283041018,103666283041018_1100782756662694,video,Nouvelle Citroen C3,shared_story,2016-07-25 13:01:32,2016-08-10 19:35:00,0.0,9.0,323.0,360.0,2.0,25.0,0.0,0.0,1.0,Citroen,15.0,,2016-07-25 13:01:32,103666283041018,negative,3.0
103666283041018,103666283041018_1100782756662694,video,Nouvelle Citroen C3,shared_story,2016-07-25 13:01:32,2016-08-10 19:35:00,0.0,9.0,323.0,360.0,2.0,25.0,0.0,0.0,1.0,Citroen,15.0,,2016-07-25 13:01:32,103666283041018,positive,9.0
103666283041018,103666283041018_1100782756662694,video,Nouvelle Citroen C3,shared_story,2016-07-25 13:01:32,2016-08-10 19:35:00,0.0,9.0,323.0,360.0,2.0,25.0,0.0,0.0,1.0,Citroen,15.0,,2016-07-25 13:01:32,103666283041018,neutre,3.0
103666283041018,103666283041018_1098799160194387,link,Citroen,shared_story,2016-07-24 09:00:01,2016-08-10 19:35:00,362.0,174.0,2118.0,2320.0,1.0,5.0,5.0,0.0,17.0,Citroen,61.0,"#CitroenOrigins : De 1919 a nos jours, decouvrez les modeles d'exception qui font l'histoire de Citroen >> http://www.citroenorigins.fr",2016-07-29 09:08:43,103666283041018,negative,4.0
103666283041018,103666283041018_1098799160194387,link,Citroen,shared_story,2016-07-24 09:00:01,2016-08-10 19:35:00,362.0,174.0,2118.0,2320.0,1.0,5.0,5.0,0.0,17.0,Citroen,61.0,"#CitroenOrigins : De 1919 a nos jours, decouvrez les modeles d'exception qui font l'histoire de Citroen >> http://www.citroenorigins.fr",2016-07-29 09:08:43,103666283041018,positive,29.0
103666283041018,103666283041018_1098799160194387,link,Citroen,shared_story,2016-07-24 09:00:01,2016-08-10 19:35:00,362.0,174.0,2118.0,2320.0,1.0,5.0,5.0,0.0,17.0,Citroen,61.0,"#CitroenOrigins : De 1919 a nos jours, decouvrez les modeles d'exception qui font l'histoire de Citroen >> http://www.citroenorigins.fr",2016-07-29 09:08:43,103666283041018,neutre,28.0
103666283041018,103666283041018_1098682783539358,photo,Timeline Photos,added_photos,2016-07-22 13:30:50,2016-08-10 19:35:00,1.0,3.0,89.0,92.0,0.0,0.0,0.0,0.0,0.0,Citroen,9.0,"Une etape inedite du #TourDeFrance2016 commence maintenant, sur Facebook, avec Tinkoff et Citroen ! Remontez nos anciennes publications aussi vite que possible. Retrouvez toutes les publications dissimulees jusqu'a la ligne d'arrivee. Les 10 plus rapides a commenter la publication marquant la fin de l'etape remporteront une miniature Citroen !",2016-07-23 18:24:28,103666283041018,negative,0.0
103666283041018,103666283041018_1098682783539358,photo,Timeline Photos,added_photos,2016-07-22 13:30:50,2016-08-10 19:35:00,1.0,3.0,89.0,92.0,0.0,0.0,0.0,0.0,0.0,Citroen,9.0,"Une etape inedite du #TourDeFrance2016 commence maintenant, sur Facebook, avec Tinkoff et Citroen ! Remontez nos anciennes publications aussi vite que possible. Retrouvez toutes les publications dissimulees jusqu'a la ligne d'arrivee. Les 10 plus rapides a commenter la publication marquant la fin de l'etape remporteront une miniature Citroen !",2016-07-23 18:24:28,103666283041018,positive,5.0
103666283041018,103666283041018_1098682783539358,photo,Timeline Photos,added_photos,2016-07-22 13:30:50,2016-08-10 19:35:00,1.0,3.0,89.0,92.0,0.0,0.0,0.0,0.0,0.0,Citroen,9.0,"Une etape inedite du #TourDeFrance2016 commence maintenant, sur Facebook, avec Tinkoff et Citroen ! Remontez nos anciennes publications aussi vite que possible. Retrouvez toutes les publications dissimulees jusqu'a la ligne d'arrivee. Les 10 plus rapides a commenter la publication marquant la fin de l'etape remporteront une miniature Citroen !",2016-07-23 18:24:28,103666283041018,neutre,4.0
103666283041018,103666283041018_1098082190266084,video,,added_video,2016-07-21 16:08:19,2016-08-10 19:35:00,30.0,6.0,242.0,248.0,0.0,0.0,0.0,0.0,0.0,Citroen,7.0,"Lorsque Citroen rencontre des artistes, le resultat est inattendu ! Suivez @citroenfrance sur Instagram pour connaitre toute l'histoire ! #UnexpectedCreation Credits: ELSA MUSE x C1",2016-07-23 07:31:59,103666283041018,negative,0.0
103666283041018,103666283041018_1098082190266084,video,,added_video,2016-07-21 16:08:19,2016-08-10 19:35:00,30.0,6.0,242.0,248.0,0.0,0.0,0.0,0.0,0.0,Citroen,7.0,"Lorsque Citroen rencontre des artistes, le resultat est inattendu ! Suivez @citroenfrance sur Instagram pour connaitre toute l'histoire ! #UnexpectedCreation Credits: ELSA MUSE x C1",2016-07-23 07:31:59,103666283041018,positive,2.0
103666283041018,103666283041018_1098082190266084,video,,added_video,2016-07-21 16:08:19,2016-08-10 19:35:00,30.0,6.0,242.0,248.0,0.0,0.0,0.0,0.0,0.0,Citroen,7.0,"Lorsque Citroen rencontre des artistes, le resultat est inattendu ! Suivez @citroenfrance sur Instagram pour connaitre toute l'histoire ! #UnexpectedCreation Credits: ELSA MUSE x C1",2016-07-23 07:31:59,103666283041018,neutre,5.0
103666283041018,103666283041018_1098628100211493,photo,"Bon depart ! Gardez l'allure, les autres sont surement juste derriere vous !",,2016-07-20 19:00:00,2016-08-10 19:35:00,1.0,1.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,Citroen,0.0,,2016-07-20 19:00:00,103666283041018,,
103666283041018,103666283041018_1097353033672333,video,,added_video,2016-07-20 15:03:01,2016-08-10 19:35:00,64.0,24.0,282.0,309.0,0.0,0.0,0.0,0.0,3.0,Citroen,1.0,"Trois artistes, trois perceptions de l'aventure... Le resultat : une grande envie d'evasion ! #C4Cactus Rip Curl",2016-07-21 11:22:46,103666283041018,negative,0.0
103666283041018,103666283041018_1097353033672333,video,,added_video,2016-07-20 15:03:01,2016-08-10 19:35:00,64.0,24.0,282.0,309.0,0.0,0.0,0.0,0.0,3.0,Citroen,1.0,"Trois artistes, trois perceptions de l'aventure... Le resultat : une grande envie d'evasion ! #C4Cactus Rip Curl",2016-07-21 11:22:46,103666283041018,positive,0.0
103666283041018,103666283041018_1097353033672333,video,,added_video,2016-07-20 15:03:01,2016-08-10 19:35:00,64.0,24.0,282.0,309.0,0.0,0.0,0.0,0.0,3.0,Citroen,1.0,"Trois artistes, trois perceptions de l'aventure... Le resultat : une grande envie d'evasion ! #C4Cactus Rip Curl",2016-07-21 11:22:46,103666283041018,neutre,1.0
103666283041018,103666283041018_1096671070407196,video,,added_video,2016-07-19 14:07:59,2016-08-10 19:35:00,27.0,15.0,203.0,218.0,0.0,0.0,0.0,0.0,0.0,Citroen,5.0,La vie est plus fun en E-MEHARI avec son enceinte Bluetooth Parrot ! #LaTractionCreative,2016-07-20 21:22:38,103666283041018,negative,1.0
103666283041018,103666283041018_1096671070407196,video,,added_video,2016-07-19 14:07:59,2016-08-10 19:35:00,27.0,15.0,203.0,218.0,0.0,0.0,0.0,0.0,0.0,Citroen,5.0,La vie est plus fun en E-MEHARI avec son enceinte Bluetooth Parrot ! #LaTractionCreative,2016-07-20 21:22:38,103666283041018,positive,4.0
103666283041018,103666283041018_1096671070407196,video,,added_video,2016-07-19 14:07:59,2016-08-10 19:35:00,27.0,15.0,203.0,218.0,0.0,0.0,0.0,0.0,0.0,Citroen,5.0,La vie est plus fun en E-MEHARI avec son enceinte Bluetooth Parrot ! #LaTractionCreative,2016-07-20 21:22:38,103666283041018,neutre,0.0
103666283041018,103666283041018_1086742794733357,video,,added_video,2016-07-13 10:17:54,2016-08-10 19:35:00,94.0,26.0,491.0,537.0,2.0,14.0,0.0,0.0,4.0,Citroen,24.0,"Preparez-vous a savourer une journee pleine de fraicheur ! #UberIceCream revient en Citroen E-MEHARI, pour une livraison gratuite de glaces Magnum ! Rendez-vous vendredi, a partir de 13h !",2016-07-15 16:53:23,103666283041018,negative,3.0
103666283041018,103666283041018_1086742794733357,video,,added_video,2016-07-13 10:17:54,2016-08-10 19:35:00,94.0,26.0,491.0,537.0,2.0,14.0,0.0,0.0,4.0,Citroen,24.0,"Preparez-vous a savourer une journee pleine de fraicheur ! #UberIceCream revient en Citroen E-MEHARI, pour une livraison gratuite de glaces Magnum ! Rendez-vous vendredi, a partir de 13h !",2016-07-15 16:53:23,103666283041018,positive,10.0
103666283041018,103666283041018_1086742794733357,video,,added_video,2016-07-13 10:17:54,2016-08-10 19:35:00,94.0,26.0,491.0,537.0,2.0,14.0,0.0,0.0,4.0,Citroen,24.0,"Preparez-vous a savourer une journee pleine de fraicheur ! #UberIceCream revient en Citroen E-MEHARI, pour une livraison gratuite de glaces Magnum ! Rendez-vous vendredi, a partir de 13h !",2016-07-15 16:53:23,103666283041018,neutre,11.0
103666283041018,103666283041018_1084535501620753,video,,added_video,2016-07-11 16:37:05,2016-08-10 19:35:00,116.0,17.0,479.0,507.0,2.0,0.0,1.0,0.0,8.0,Citroen,27.0,"Avec sa taille de 1,90m, il est a la fois compact, agile et pratique. Veuillez accueillir Nouveau Citroen Jumpy !",2016-08-08 11:21:40,103666283041018,negative,3.0
103666283041018,103666283041018_1084535501620753,video,,added_video,2016-07-11 16:37:05,2016-08-10 19:35:00,116.0,17.0,479.0,507.0,2.0,0.0,1.0,0.0,8.0,Citroen,27.0,"Avec sa taille de 1,90m, il est a la fois compact, agile et pratique. Veuillez accueillir Nouveau Citroen Jumpy !",2016-08-08 11:21:40,103666283041018,positive,14.0
103666283041018,103666283041018_1084535501620753,video,,added_video,2016-07-11 16:37:05,2016-08-10 19:35:00,116.0,17.0,479.0,507.0,2.0,0.0,1.0,0.0,8.0,Citroen,27.0,"Avec sa taille de 1,90m, il est a la fois compact, agile et pratique. Veuillez accueillir Nouveau Citroen Jumpy !",2016-08-08 11:21:40,103666283041018,neutre,10.0
103666283041018,103666283041018_1098629916877978,photo,"Poursuivez l'effort, vous etes deja a mi-parcours !",,2016-07-10 19:00:00,2016-08-10 19:35:00,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Citroen,0.0,,2016-07-10 19:00:00,103666283041018,,
103666283041018,103666283041018_1081289781945325,video,,added_video,2016-07-08 15:35:14,2016-08-10 19:35:00,84.0,17.0,533.0,568.0,1.0,14.0,0.0,0.0,3.0,Citroen,33.0,"Les Bleus prennent de la vitesse, nos applaudissements s'accelerent. #FRAALL #Clapping",2016-07-08 15:35:14,103666283041018,negative,5.0
103666283041018,103666283041018_1081289781945325,video,,added_video,2016-07-08 15:35:14,2016-08-10 19:35:00,84.0,17.0,533.0,568.0,1.0,14.0,0.0,0.0,3.0,Citroen,33.0,"Les Bleus prennent de la vitesse, nos applaudissements s'accelerent. #FRAALL #Clapping",2016-07-08 15:35:14,103666283041018,positive,11.0
103666283041018,103666283041018_1081289781945325,video,,added_video,2016-07-08 15:35:14,2016-08-10 19:35:00,84.0,17.0,533.0,568.0,1.0,14.0,0.0,0.0,3.0,Citroen,33.0,"Les Bleus prennent de la vitesse, nos applaudissements s'accelerent. #FRAALL #Clapping",2016-07-08 15:35:14,103666283041018,neutre,17.0
103666283041018,103666283041018_1079531388787831,video,,added_video,2016-07-06 15:35:00,2016-08-10 19:35:00,282.0,67.0,963.0,1069.0,1.0,1.0,2.0,0.0,35.0,Citroen,52.0,Lorsque Chris Labrooy se demande a quoi pourrait ressembler la genealogie de Nouvelle #CitroenC3... Le resultat est forcement fou et surprenant !,2016-08-07 22:19:57,103666283041018,negative,4.0
103666283041018,103666283041018_1079531388787831,video,,added_video,2016-07-06 15:35:00,2016-08-10 19:35:00,282.0,67.0,963.0,1069.0,1.0,1.0,2.0,0.0,35.0,Citroen,52.0,Lorsque Chris Labrooy se demande a quoi pourrait ressembler la genealogie de Nouvelle #CitroenC3... Le resultat est forcement fou et surprenant !,2016-08-07 22:19:57,103666283041018,positive,35.0
103666283041018,103666283041018_1079531388787831,video,,added_video,2016-07-06 15:35:00,2016-08-10 19:35:00,282.0,67.0,963.0,1069.0,1.0,1.0,2.0,0.0,35.0,Citroen,52.0,Lorsque Chris Labrooy se demande a quoi pourrait ressembler la genealogie de Nouvelle #CitroenC3... Le resultat est forcement fou et surprenant !,2016-08-07 22:19:57,103666283041018,neutre,13.0
103666283041018,103666283041018_1079091475498489,photo,Photos from Citroen's post,added_photos,2016-07-05 16:30:00,2016-08-10 19:35:00,135.0,63.0,1092.0,1170.0,1.0,2.0,0.0,0.0,12.0,Citroen,9.0,Decouvrez en exclusivite #LaTractionCreative : Un Tumblr ouvert aux artistes pour celebrer la gamme Citroen ! >> http://bit.ly/LaTractionCreative,2016-07-08 12:18:24,103666283041018,negative,1.0
103666283041018,103666283041018_1079091475498489,photo,Photos from Citroen's post,added_photos,2016-07-05 16:30:00,2016-08-10 19:35:00,135.0,63.0,1092.0,1170.0,1.0,2.0,0.0,0.0,12.0,Citroen,9.0,Decouvrez en exclusivite #LaTractionCreative : Un Tumblr ouvert aux artistes pour celebrer la gamme Citroen ! >> http://bit.ly/LaTractionCreative,2016-07-08 12:18:24,103666283041018,positive,5.0
103666283041018,103666283041018_1079091475498489,photo,Photos from Citroen's post,added_photos,2016-07-05 16:30:00,2016-08-10 19:35:00,135.0,63.0,1092.0,1170.0,1.0,2.0,0.0,0.0,12.0,Citroen,9.0,Decouvrez en exclusivite #LaTractionCreative : Un Tumblr ouvert aux artistes pour celebrer la gamme Citroen ! >> http://bit.ly/LaTractionCreative,2016-07-08 12:18:24,103666283041018,neutre,3.0
103666283041018,103666283041018_1078417228899247,video,,added_video,2016-07-04 15:50:19,2016-08-10 19:35:00,748.0,191.0,2143.0,2384.0,8.0,9.0,4.0,0.0,29.0,Citroen,191.0,Nouvelle Citroen C3 : la nouvelle offensive [fraiche et tendance] de Citroen !,2016-07-24 16:09:43,103666283041018,negative,26.0
103666283041018,103666283041018_1078417228899247,video,,added_video,2016-07-04 15:50:19,2016-08-10 19:35:00,748.0,191.0,2143.0,2384.0,8.0,9.0,4.0,0.0,29.0,Citroen,191.0,Nouvelle Citroen C3 : la nouvelle offensive [fraiche et tendance] de Citroen !,2016-07-24 16:09:43,103666283041018,positive,114.0
103666283041018,103666283041018_1078417228899247,video,,added_video,2016-07-04 15:50:19,2016-08-10 19:35:00,748.0,191.0,2143.0,2384.0,8.0,9.0,4.0,0.0,29.0,Citroen,191.0,Nouvelle Citroen C3 : la nouvelle offensive [fraiche et tendance] de Citroen !,2016-07-24 16:09:43,103666283041018,neutre,51.0
103666283041018,103666283041018_1098631160211187,photo,"La ligne d'arrivee se rapproche. Si vous voulez gagner, ce n'est pas le moment d'abandonner !",,2016-07-03 19:00:00,2016-08-10 19:35:00,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Citroen,0.0,,2016-07-03 19:00:00,103666283041018,,
103666283041018,103666283041018_1076402475767389,photo,Timeline Photos,added_photos,2016-07-03 08:00:01,2016-08-10 19:35:00,34.0,20.0,291.0,313.0,1.0,0.0,1.0,0.0,0.0,Citroen,14.0,Le jardin du plaisir ! Nouveau Citroen Grand C4 Picasso,2016-07-30 14:09:28,103666283041018,negative,3.0
103666283041018,103666283041018_1076402475767389,photo,Timeline Photos,added_photos,2016-07-03 08:00:01,2016-08-10 19:35:00,34.0,20.0,291.0,313.0,1.0,0.0,1.0,0.0,0.0,Citroen,14.0,Le jardin du plaisir ! Nouveau Citroen Grand C4 Picasso,2016-07-30 14:09:28,103666283041018,positive,8.0
103666283041018,103666283041018_1076402475767389,photo,Timeline Photos,added_photos,2016-07-03 08:00:01,2016-08-10 19:35:00,34.0,20.0,291.0,313.0,1.0,0.0,1.0,0.0,0.0,Citroen,14.0,Le jardin du plaisir ! Nouveau Citroen Grand C4 Picasso,2016-07-30 14:09:28,103666283041018,neutre,3.0
103666283041018,103666283041018_1076144779126492,photo,Timeline Photos,added_photos,2016-07-01 08:24:36,2016-08-10 19:35:00,1967.0,141.0,5932.0,8874.0,1674.0,70.0,1004.0,0.0,53.0,Citroen,1020.0,"A partir d'aujourd'hui, les vehicules vieux de plus de 20 ans ne peuvent plus circuler dans Paris la semaine de 8h a 20h. Besoin de changer de voiture ? Profitez des offres Citroen Select sur www.citroenselect.fr",2016-07-08 21:38:53,103666283041018,negative,211.0
103666283041018,103666283041018_1076144779126492,photo,Timeline Photos,added_photos,2016-07-01 08:24:36,2016-08-10 19:35:00,1967.0,141.0,5932.0,8874.0,1674.0,70.0,1004.0,0.0,53.0,Citroen,1020.0,"A partir d'aujourd'hui, les vehicules vieux de plus de 20 ans ne peuvent plus circuler dans Paris la semaine de 8h a 20h. Besoin de changer de voiture ? Profitez des offres Citroen Select sur www.citroenselect.fr",2016-07-08 21:38:53,103666283041018,positive,434.0
103666283041018,103666283041018_1076144779126492,photo,Timeline Photos,added_photos,2016-07-01 08:24:36,2016-08-10 19:35:00,1967.0,141.0,5932.0,8874.0,1674.0,70.0,1004.0,0.0,53.0,Citroen,1020.0,"A partir d'aujourd'hui, les vehicules vieux de plus de 20 ans ne peuvent plus circuler dans Paris la semaine de 8h a 20h. Besoin de changer de voiture ? Profitez des offres Citroen Select sur www.citroenselect.fr",2016-07-08 21:38:53,103666283041018,neutre,375.0
103666283041018,103666283041018_1074891912585112,photo,Nouvelle Citroen C3,added_photos,2016-06-29 14:00:26,2016-08-10 19:35:00,731.0,145.0,2140.0,2338.0,5.0,6.0,3.0,0.0,39.0,Citroen,100.0,"Nous sommes de retour ! Merci d'accueillir Nouvelle Citroen C3, audacieuse et connectee, elle vehicule le bien-etre !",2016-07-16 14:57:31,103666283041018,negative,13.0
103666283041018,103666283041018_1074891912585112,photo,Nouvelle Citroen C3,added_photos,2016-06-29 14:00:26,2016-08-10 19:35:00,731.0,145.0,2140.0,2338.0,5.0,6.0,3.0,0.0,39.0,Citroen,100.0,"Nous sommes de retour ! Merci d'accueillir Nouvelle Citroen C3, audacieuse et connectee, elle vehicule le bien-etre !",2016-07-16 14:57:31,103666283041018,positive,56.0
103666283041018,103666283041018_1074891912585112,photo,Nouvelle Citroen C3,added_photos,2016-06-29 14:00:26,2016-08-10 19:35:00,731.0,145.0,2140.0,2338.0,5.0,6.0,3.0,0.0,39.0,Citroen,100.0,"Nous sommes de retour ! Merci d'accueillir Nouvelle Citroen C3, audacieuse et connectee, elle vehicule le bien-etre !",2016-07-16 14:57:31,103666283041018,neutre,31.0
